1	-6.081689835	145.3919983
2	-5.207079887	145.7890015
3	-5.826789856	144.2960052
4	-6.569803	146.725977
5	-9.443380356	147.2200012
6	-3.583830118	143.6690063
7	61.16049957	-45.42599869
8	64.19090271	-51.67810059
9	67.0122219	-50.71160316
10	76.53119659	-68.70320129
11	65.66000366	-18.0727005
12	65.28330231	-14.40139961
13	64.295601	-15.2272
14	65.952301	-17.426001
15	66.05809784	-23.13529968
16	63.98500061	-22.60560036
17	65.555801	-23.965
18	64.12999725	-21.94059944
19	66.133301	-18.9167
20	63.42430115	-20.27890015
21	46.48500061	-84.50939941
22	50.0564003	-97.03250122
23	44.639702	-63.499401
24	51.39189911	-56.08309937
25	49.079833	-125.775583
26	68.534401	-89.808098
27	49.13249969	-68.20439911
28	48.33060074	-70.99639893
29	64.29889679	-96.07779694
30	49.95080185	-125.2710037
31	49.91	-99.951897
32	69.10810089	-105.1380005
33	49.05497022	-123.8698626
34	49.29639816	-117.6320038
35	47.007801	-65.449203
36	47.990799	-66.330299
37	67.816704	-115.143997
38	52.07500076	-111.4449997
39	49.15280151	-121.939003
40	70.48609924	-68.51670074
41	64.19329834	-83.35939789
42	64.04309845	-139.128006
43	61.37110138	-139.0410004
44	49.4681015	-120.5110016
45	49.21080017	-57.39139938
46	58.42219925	-130.0319977
47	51.10079956	-100.052002
48	55.74229813	-120.1829987
49	53.30970001	-113.5800018
50	61.09420013	-94.07080078
51	49.21030045	-102.9660034
52	53.57889938	-116.4649963
53	79.99469757	-85.81420136
54	68.30419922	-133.4830017
55	63.756402	-68.555801
56	45.8689003	-66.53720093
57	48.74610138	-69.09719849
58	54.67810059	-101.6819992
59	61.18080139	-113.6900024
60	61.7602005	-121.2369995
61	44.22529984	-76.59690094
62	53.62530136	-77.70420074
63	48.77529907	-64.47859955
64	49.77830124	-86.93939972
65	47.42470169	-61.77809906
66	52.81669998	-102.310997
67	49.831699	-92.744202
68	70.76280212	-117.8059998
69	68.63559723	-95.84970093
70	43.17359924	-79.93499756
71	45.51750183	-73.41690063
72	60.83969879	-115.7829971
73	44.88079834	-63.50859833
74	48.77389908	-91.63860321
75	72.6832962	-77.96669769
76	45.29439926	-73.28109741
77	48.5442009	-58.54999924
78	50.70220184	-120.4440002
79	43.46080017	-80.37860107
80	54.80530167	-66.80529785
81	51.51750183	-109.1809998
82	43.86220169	-79.37000275
83	47.81999969	-83.34670258
84	54.12530136	-108.5230026
85	53.30920029	-110.072998
86	82.51779938	-62.2806015
87	49.95610046	-119.3779984
88	63.61640167	-135.8679962
89	50.33029938	-105.5589981
90	56.65330124	-111.2220001
91	51.29109955	-80.60780334
92	46.27280045	-75.99060059
93	45.679501	-74.038696
94	50.18999863	-61.78919983
95	45.52170181	-75.56359863
96	49.76169968	-77.80280304
97	67.57060242	-139.8390045
98	54.40499878	-110.2789993
99	58.62139893	-117.1650009
100	45.32249832	-75.66919708
101	53.21419907	-105.6729965
102	56.226898	-117.446999
103	49.903099	-98.273817
104	49.21609879	-122.7099991
105	51.44639969	-90.21420288
106	49.83639908	-64.28859711
107	44.22999954	-78.36329651
108	54.28609848	-130.4450073
109	58.76720047	-111.1169968
110	44.97470093	-79.30329895
111	46.7911	-71.393303
112	52.18220139	-113.8939972
113	42.27560043	-82.95559692
114	60.11640167	-128.8220062
115	49.78829956	-94.36309814
116	49.63029861	-112.8000031
117	46.11220169	-64.6785965
119	49.71080017	-124.887001
120	50.43190002	-104.6660004
121	48.37189865	-89.32389832
122	55.17969894	-118.8850021
123	51.26470184	-102.461998
124	52.76919937	-108.2440033
125	48.93690109	-54.56809998
126	46.1614	-60.047798
127	53.02610016	-122.5100021
128	74.71690369	-94.9693985
129	47.76440048	-69.58470154
130	48.52000046	-72.26560211
131	52.42969894	-114.9039993
132	62.81140137	-92.11579895
133	46.625	-80.79889679
134	45.43859863	-71.69139862
135	45.31610107	-65.89029694
136	60.02030182	-111.961998
137	72.982201	-84.613602
138	46.44060135	-63.83359909
139	71.99389648	-125.2429962
140	64.23000336	-76.52670288
141	55.80110168	-97.86419678
142	44.1189003	-77.52809906
143	48.56969833	-81.37670136
144	43.627499	-79.396202
145	69.4332962	-133.026001
146	45.47060013	-73.74079895
147	66.52140045	-86.22470093
148	68.77610016	-81.2425
149	48.20610046	-78.83560181
150	55.15140152	-105.262001
151	53.35580063	-110.8239975
152	67.54579926	-64.03140259
153	48.05329895	-77.78279877
154	58.09609985	-68.42690277
155	65.28160095	-126.7979965
156	49.19390106	-123.1839981
157	55.84189987	-108.4179993
158	44.7458	-81.107201
159	45.95220184	-77.31919861
160	49.90999985	-97.23989868
161	52.9219017	-66.86440277
162	52.18310165	-122.0540009
163	63.20940018	-123.4369965
164	49.6108017	-115.7819977
165	53.57249832	-113.5210037
166	52.17079926	-106.6999969
167	50.01890182	-110.7210007
168	56.23809814	-120.7399979
169	50.11389923	-91.90529633
170	66.14499664	-65.71360016
171	47.69740065	-79.84734535
172	53.88940048	-122.6790009
173	54.468498	-128.576009
174	43.035599	-81.1539
175	49.02529907	-122.3610001
176	60.70959854	-135.0670013
177	46.363602	-79.422798
178	51.11389923	-114.0199966
179	54.8246994	-127.1829987
180	58.83639908	-122.5970001
181	49.46310043	-119.6019974
182	46.29000092	-63.12110138
183	69.54669952	-93.5766983
184	48.64690018	-123.4260025
185	56.86389923	-101.0759964
186	50.29190063	-107.6910019
187	58.73920059	-94.06500244
188	53.31919861	-60.42580032
189	47.61859894	-52.75189972
190	49.41389847	-82.46749878
191	50.29029846	-88.90969849
192	48.60860062	-68.20809937
193	43.67720032	-79.63059998
194	43.74250031	-79.46559906
195	45.88529968	-82.56780243
196	62.46279907	-114.4400024
197	55.29309845	-114.7770004
198	53.25429916	-131.8139954
199	42.99940109	-82.30889893
200	50.68059921	-127.3669968
201	54.14390182	-115.7870026
202	50.22330093	-66.26560211
203	60.17279816	-132.7429962
204	44.9844017	-64.91690063
205	62.20750046	-133.3760071
206	67.40750122	-134.8609924
207	36.50360107	2.814169884
208	35.33250046	4.206389904
209	36.7120018	5.069920063
210	36.69100189	3.215409994
211	24.292801	9.45244
212	36.545799	2.87611
213	26.7101	0.285647
214	26.7234993	8.622650146
215	35.52539825	2.878710032
216	22.81150055	5.451079845
217	36.79510117	5.87361002
218	33.53590012	-0.242353007
219	35.752201	0.626272
220	36.822201	7.809174
221	36.27600098	6.620389938
222	35.43159866	8.12071991
224	32.93040085	3.311539888
225	35.34109879	1.463150024
226	35.73540115	-0.805388987
227	27.7003994	-8.167099953
228	36.21269989	1.331769943
229	35.54240036	-0.532278001
230	35.01670074	-1.450000048
231	35.62390137	-0.621182978
232	35.17179871	-0.593275011
233	35.20769882	0.147141993
234	27.83760071	-0.186414003
235	34.79330063	5.738230228
236	30.57130051	2.859590054
237	32.38410187	3.79411006
238	31.67300034	6.140439987
239	27.25099945	2.512020111
240	33.06779861	6.088669777
241	33.76440048	2.928339958
242	29.2371006	0.276033014
243	31.91720009	5.412779808
244	28.0515	9.64291
245	6.357230186	2.384350061
246	12.3532	-1.51242
247	11.16009998	-4.33096981
248	5.6051898	-0.166786
249	9.557189941	-0.863214016
250	10.08269978	-2.507689953
251	7.361830235	-2.328759909
252	4.89605999	-1.774760008
253	5.261390209	-3.926290035
254	7.738800049	-5.07366991
255	6.792809963	-6.473189831
256	9.387180328	-5.556660175
257	7.272069931	-7.587359905
258	4.746719837	-6.660820007
259	6.903170109	-5.365580082
260	9.006790161	7.263169765
261	7.246739864	5.301010132
262	6.316979885	5.599500179
263	4.976019859	8.347200394
264	6.474269867	7.56196022
265	12.1717	6.69611
266	7.362460136	3.978329897
267	8.440210342	4.493919849
268	9.639829636	8.869050026
269	10.6960001	7.320109844
270	12.0476	8.52462
271	11.85529995	13.08090019
272	7.70388	8.61394
273	6.577370167	3.321160078
274	9.652170181	6.462259769
275	5.015490055	6.949590206
276	12.91629982	5.207190037
277	9.25755024	12.43039989
278	11.1302	7.68581
279	13.50249958	7.126749992
280	13.4815	2.18361
281	14.8757	5.265359879
282	16.9659996	8.000109673
283	18.96870041	12.86870003
284	13.37290001	12.6267004
285	13.77900028	8.98375988
286	35.7580986	10.75469971
287	36.85100174	10.22719955
288	37.245398	9.79145
289	32.30619812	10.38210011
290	34.42200089	8.822500229
291	33.87689972	10.10330009
292	36.72129822	9.943149567
293	33.875	10.7755003
294	31.70429993	9.254619598
295	34.7179985	10.69099998
296	33.93970108	8.110560417
297	9.76733017	1.091249943
298	6.165609837	1.254510045
299	51.18939972	4.460279942
300	50.75859833	4.768330097
301	51.168301	5.47
302	50.90140152	4.48443985
303	49.89170074	5.223889828
304	50.459202	4.45382
305	50.57580185	3.83100009
306	51.09030151	2.652780056
307	50.24330139	4.645830154
308	50.81719971	3.20472002
309	50.63740158	5.443220139
310	51.19889832	2.862220049
311	50.94749832	5.590559959
312	50.791901	5.20167
313	50.03440094	5.440810204
314	51.14419937	3.47555995
315	51.39479828	4.960189819
316	51.264702	4.75333
317	51.193611	14.519722
318	50.981945	12.506389
319	51.831694	12.190962
320	52.195856	14.58753
322	51.30805588	13.5555563
323	51.3630556	11.9408333
324	51.552223	12.053889
325	51.29360962	13.35611057
326	53.30638886	12.75222206
327	52.58055496	13.91666698
328	52.203609	13.156389
329	54.338253	12.710515
330	50.915279	11.714444
331	52.91888809	12.42527771
332	52.073612	11.626389
333	51.36333466	14.94999981
334	53.832779	13.668611
335	51.889442	14.531944
336	51.29694366	14.12749958
337	52.380001	13.5225
338	51.13280106	13.76720047
339	50.97980118	10.95810032
340	50.033333	8.570556
341	52.13460159	7.684830189
342	53.63040161	9.988229752
343	52.47299957	13.40390015
344	50.86589813	7.142739773
345	51.289501	6.76678
346	48.353802	11.7861
347	49.498699	11.078056
348	51.423889	12.236389
349	49.21459961	7.109509945
350	48.68989944	9.221960068
351	52.5597	13.2877
352	52.46110153	9.685079575
353	53.04750061	8.786669731
354	49.959999	8.645833
355	49.9487	7.26389
356	49.473057	8.514167
357	51.03499985	8.680832863
358	49.606945	8.368333
359	49.967499	8.147222
360	50.991604	10.47973
361	50.70769882	8.082969666
362	53.53527832	9.83555603
363	54.37944412	10.14527798
364	53.80540085	10.71920013
365	50.40555573	6.528889179
366	51.09999847	7.599999905
367	51.48389053	7.898333073
368	51.40230179	6.937329769
369	51.964722	8.544444
370	51.230278	6.504444
371	51.61410141	8.616319656
372	51.99583435	6.840556145
373	51.5182991	7.612239838
374	48.425278	10.931667
375	48.111111	9.762778
376	48.39611053	12.72361088
377	48.106945	10.525
378	48.081402	11.2831
379	48.90083313	12.51666737
380	48.63499832	13.19555569
381	47.85889053	10.01416683
382	47.67129898	9.511489868
383	53.426998	11.7834
384	52.62888718	11.81861115
385	48.77777863	10.26472187
386	49.985001	11.64
387	49.79416656	11.13361073
388	50.28861237	11.85638905
389	50.01805496	10.52944374
390	50.325558	7.528611
391	49.863888	6.7875
392	49.304722	8.451389
393	49.2094	7.40056
394	47.97333145	8.522221565
395	48.02277756	7.832499981
396	48.05389023	9.372777939
397	49.11833191	9.783888817
398	51.607498	13.743611
399	52.319199	10.5561
400	51.417273	9.384967
401	52.18138885	9.946389198
402	53.506943	8.572778
403	53.391109	7.2275
404	53.27194214	7.44166708
405	53.50222015	8.052222252
406	53.59639	6.709167
407	53.70694351	7.230000019
408	54.7733345	9.378889084
409	54.22000122	9.599444389
410	54.91320038	8.340470314
411	59.26029968	24.20849991
412	58.99079895	22.83069992
413	58.22990036	22.5095005
414	58.41899872	24.4727993
415	59.41329956	24.83279991
416	58.30749893	26.69039917
417	68.36260223	23.42429924
418	61.11610031	22.20140076
419	61.856039	24.786686
420	60.25460052	25.0428009
421	60.31719971	24.9633007
422	61.68970108	23.07369995
423	59.84889984	23.08359909
424	60.65439987	24.8810997
